x1,x2,x1_squared,x2_squared,x1_times_x2,dx1,dx2
3.677604045,0.767733269,13.524771511800362,0.5894143723294264,2.823418975555473,1.476983300000001,0.10488039999999976
3.824600805,0.784751739,14.62757131760665,0.615835291863524,3.00136213270455,1.5998839350000016,0.17525085499999982
3.997580832,0.80278344,15.980652508373813,0.6444612515382336,3.2091916919910224,1.7534807799999985,0.24102042500000032
4.175296961,0.832955824,17.433104712535833,0.693815404735519,3.477837920594451,1.797227130000001,0.17807004000000015
4.357026258,0.838397448,18.983677812901487,0.7029102808129127,3.6529196955761902,2.1411727349999987,0.07800242999999984
4.603531508,0.84855631,21.19250234514875,0.7200478112408161,3.906355709397215,2.207359604999999,0.19498758000000005
4.798498179,0.877394964,23.025584773866317,0.7698219228525613,4.210178137017771,1.6361946700000018,0.38107188999999986
4.930770442,0.924770688,24.312497151700875,0.8552008253839932,4.559831974018404,1.2663891550000006,0.5865477249999995
5.05177601,0.994704509,25.520440855211522,0.989437060224931,5.025024375605029,1.3224442550000015,0.6822508650000003
5.195259293,1.061220861,26.990719121502863,1.1261897158215814,5.513317540035712,1.7831095400000008,0.5387533249999998
5.408397918,1.102455174,29.250768039426738,1.2154074106793702,5.962516267749928,1.9096599649999968,0.6225101150000001
5.577191286,1.185722884,31.10506264063433,1.4059387576412776,6.613003336255589,1.1551822850000004,0.7892921450000001
5.639434375,1.260313603,31.803220069931644,1.5883903779068416,7.107455856038303,0.9900849150000024,0.8408156649999998
5.775208269,1.353886017,33.353030550325975,1.8330073470281243,7.818973720661875,1.693127904999998,0.9957224799999997
5.978059956,1.459458099,35.73720083753072,2.1300179427366936,8.724728019091783,1.3278645350000007,0.9204866150000002
6.040781176,1.53798334,36.491037216315945,2.365392754117556,9.290620809273609,0.6668967699999984,1.209533345
6.11143931,1.701364768,37.34969043981327,2.8946420737916934,10.39778752380423,0.2546846849999973,1.4941985800000002
6.091718113,1.836823056,37.109029568252275,3.3739189390531794,11.189408280611213,0.0567299599999993,1.5132062049999995
6.122785302,2.004006009,37.48849985438723,4.016040084108107,12.270098537024877,0.2969892900000026,1.5009530699999996
6.151115971,2.13701367,37.836227688691274,4.566827425766869,13.145018915782323,-0.34841215499999745,1.3491125000000004
6.053102871,2.273828509,36.640054366908444,5.170296088341162,13.763717875989549,-1.044696540000003,1.8637308099999994
5.942176663,2.509759832,35.30946349430181,6.298894414320667,14.913436303445199,-1.4298160400000004,2.0897483900000013
5.767139663,2.691778187,33.25989989254776,7.245669808009008,15.523860746245932,-1.7523882199999985,2.1094181850000004
5.591699019,2.931643469,31.26709791908556,8.594533429330353,16.392867909665057,-1.684382430000002,1.91841347
5.430263177,3.075460881,29.487758171482128,9.458459630561297,16.70056197439828,-2.4299076349999993,1.4501147449999996
5.105717492,3.221666418,26.068351108114772,10.37913450886895,16.448918583771583,-2.9505087499999982,1.2177222899999984
4.840161427,3.319005339,23.427162639418675,11.015796440310504,16.064521617834856,-2.6889599450000023,1.4392298800000014
4.567925503,3.509512394,20.8659434009578,12.316677243639612,16.031191167647183,-2.6845320400000006,1.2912881300000012
4.303255019,3.577262965,18.51800375854869,12.796810320760592,15.39387480841907,-2.7407079499999965,0.8091288949999997
4.019783913,3.671338173,16.158662707213594,13.47872398052698,14.757986127008213,-2.914110649999999,0.8514152450000001
3.720432889,3.747546014,13.841620881552887,14.04410112704729,13.942493443526455,-2.7660392950000023,0.8510638300000006
3.466576054,3.841550939,12.01714953816621,14.757513616931783,13.317028495358615,-2.689770684999999,0.5610418049999999
3.182478752,3.859754375,10.12817100693148,14.897703835331642,12.283586286376542,-2.9412763600000003,0.167004355
2.878320782,3.87495181,8.28473052409309,15.015251529822278,11.153354323971515,-2.848234660000002,0.05420121
2.61283182,3.870594617,6.826890119604512,14.981502689149377,10.113212777618312,-2.2990761949999983,-0.5724920800000022
2.418505543,3.760453394,5.849169061521726,14.141009728446118,9.094677377582164,-1.769496424999999,-0.5572309750000004
2.258932535,3.759148422,5.102776197681527,14.13119685862509,8.49166267434971,-1.590532415000001,-0.4795894849999982
2.10039906,3.664535497,4.411676211248883,13.428820408773039,7.696986913235433,-1.6048779499999999,-0.8506364699999991
1.937956945,3.589021128,3.755677120673733,12.881072657230394,6.955368420759334,-1.32322528,-0.5802240650000012
1.835754004,3.548490684,3.369992763202032,12.591786134434788,6.514155981309698,-1.19847268,-0.4223530700000011
1.698262409,3.504550514,2.8840952098224832,12.281874305177665,5.951646398367828,-1.3514959500000001,-1.0910472049999997
1.565454814,3.330281243,2.4506487746757744,11.090773157477624,5.213404803828253,-0.9790736300000003,-1.0668311399999997
1.502447683,3.291184286,2.2573490401520684,10.83189400441333,4.944832204826709,-0.8476476599999994,-0.7788257399999998
1.395925282,3.174516095,1.9486073929267798,10.077552437414049,4.431387275126414,-0.9159477199999999,-1.149906650000001
1.319258139,3.061202956,1.7404420373177434,9.370963537823137,4.038516914833859,-0.7697330550000003,-1.05335234
1.241978671,2.963845627,1.5425110192189264,8.784380900687022,3.681033052870622,-0.6307371299999998,-1.1510889299999993
1.193110713,2.83098517,1.4235131734753685,8.01447703275993,3.377678734671126,-0.3392445700000002,-0.9994121700000003
1.174129757,2.763963193,1.378580686272879,7.639492532258755,3.245251432154034,-0.26149544500000066,-1.0861835999999991
1.140811624,2.61374845,1.3014511614535171,6.831680959877403,2.981794613971983,-0.3010517300000004,-1.1284109949999999
1.113919411,2.538280994,1.2408164542025868,6.442870404501628,2.827440469788974,-0.29732699499999904,-0.7487561399999998
1.081346225,2.463997222,1.1693096583217508,6.071282310023718,2.664434094420187,-0.25203007,-0.9963197249999989
1.063513397,2.339017049,1.1310607455984794,5.471000755512669,2.4875759674229054,-0.06559173500000015,-1.1318209600000007
1.068227878,2.23763303,1.1411107993363832,5.007001576946981,2.3903019833796106,-0.022340234999999042,-0.8441483999999999
1.05904535,2.170187369,1.1215770533566227,4.709713216567143,2.298326841768185,-0.0017435399999998769,-0.6649764849999995
1.06787917,2.104637733,1.1403659217198892,4.42949998716738,2.247498795466722,0.07140349499999976,-0.78169779
1.073326049,2.013847811,1.1520288074619505,4.055583005869493,2.161515314267929,-0.08035255000000019,-0.8278091750000005
1.05180866,1.939075898,1.1063014572509957,3.7600153382045063,2.0395368219136767,-0.04610670000000039,-0.6073386000000014
1.064104709,1.892380091,1.1323188317159747,3.581102408813168,2.0136905660509483,-0.008382190000000289,-0.7377900700000006
1.050132222,1.791517884,1.1027776836826573,3.2095363286918372,1.8813306562776582,-0.07099437000000042,-0.7184088249999998
1.049905835,1.748698326,1.102302262367047,3.057945835355202,1.835968576122132,0.061020050000000214,-0.533771864999999
1.062336232,1.684763511,1.1285582698199579,2.8384280879970474,1.7897853200868308,0.16533952500000004,-0.6291181199999996
1.08297374,1.622874702,1.1728321215295874,2.633722298391589,1.7575306855763253,0.1481706049999998,-0.6208207850000003
1.091970353,1.560599354,1.1923992518309445,2.4354703437052176,1.704128227478952,0.19686134000000077,-0.6465002500000006
1.122346008,1.493574652,1.2596605616735361,2.230765241096921,1.6763075483221892,0.27104974999999976,-0.5519701799999999
1.146180303,1.450205318,1.3137292869851718,2.1030954643554813,1.6621967707974514,0.25092267,-0.42097396999999925
1.172530542,1.409379858,1.374827871922814,1.9863515841361004,1.6525409287846233,0.31837262500000074,-0.4293140250000005
1.209854828,1.364342513,1.4637487048349098,1.8614304927791552,1.6506563763987028,0.2099813549999996,-0.3692269100000001
1.214526813,1.335534476,1.475075379495937,1.7836523365845949,1.622042430787905,0.19924862499999918,-0.5404607299999997
1.249704553,1.256250367,1.5617614697889297,1.5781649845876349,1.569941803347821,0.2864214249999997,-0.5147892650000008
1.271811098,1.232576623,1.6175034689959653,1.519245131566084,1.567604628266762,0.2290647850000005,-0.23183263499999995
1.29551751,1.20988384,1.6783656187166003,1.4638189062931457,1.5674256997860385,0.1947070849999999,-0.2680707949999994
1.310752515,1.178962464,1.718072155578825,1.3899524915209513,1.5453280147785968,0.29462882000000024,-0.5334185899999999
1.354443274,1.103200122,1.8345165824838392,1.217050509180815,1.4942219851188796,0.43683105000000055,-0.5393819700000002
1.398118725,1.07108607,1.9547359691956256,1.147225369348045,1.4975054905536607,0.4476566900000001,-0.26890264499999983
1.443974612,1.049419593,2.0850626801005507,1.1012814821722858,1.515335249627373,0.5150701550000003,-0.32231432999999976
1.501132756,1.006623204,2.2533995511361558,1.0132902748312258,1.5110750644740705,0.5535907149999997,-0.3562550600000003
1.554692755,0.978168581,2.4170695624494902,0.9568137728555536,1.5207516060493307,0.4477606849999993,-0.1976293950000002
1.590684893,0.967097325,2.5302784288184212,0.9352772360221556,1.5383471049382111,0.36844843499999946,-0.10568834999999999
1.628382442,0.957030911,2.651629377413883,0.91590816460949,1.5584123319236647,0.4575524650000007,-0.2307980100000001
1.682195386,0.920937723,2.8297813166796892,0.8481262896444247,1.5491971884239462,0.5465488350000003,-0.29703480000000004
1.737692209,0.897623951,3.0195742132192995,0.8057287574088504,1.5597941462644977,0.8649102599999992,-0.23727696999999992
1.855177438,0.873482329,3.4416833264642435,0.7629713790752642,1.620464709252493,1.0405885700000006,-0.25993167500000025
1.945809923,0.845637616,3.7861762564452666,0.7151029775941634,1.6454500644748635,0.8615935900000016,-0.33046967500000024
2.027496156,0.807388394,4.110740662594777,0.6518760187658992,1.6369768652340135,0.8612148899999994,-0.32058477500000016
2.118052901,0.781520661,4.486148091434516,0.6107745435698768,1.6553021032224875,1.2118907499999998,-0.2418949549999999
2.269874306,0.759009403,5.152329365038982,0.5760952738424163,1.7228559418820995,1.36371287,-0.15402340999999986
2.390795475,0.750715979,5.715903003280475,0.5635744811259285,1.794808365603395,1.1346797299999989,-0.05299085499999967
2.496810252,0.748411232,6.234061434492303,0.5601193721837578,1.8686408367695506,1.0787111649999992,-0.03389257499999965
2.606537708,0.743937464,6.794038823225892,0.5534429503427514,1.9391010523098926,1.2504856400000008,-0.0012395850000002095
2.74690738,0.748163315,7.545500154298465,0.5597483459117892,2.055135331418765,1.354861155,-0.016535695000000072
2.877509939,0.740630325,8.280063449043784,0.5485332783096056,2.1311711213123004,1.3064495850000002,-0.13467246499999974
3.008197297,0.721228822,9.049250977678108,0.5201710136835077,2.1695985928588946,1.3822731249999998,-0.1117795650000003
3.153964564,0.718274412,9.94749247096771,0.5159181309339457,2.265412042675936,1.4624496899999984,-0.036732675000000214
3.300687235,0.713882287,10.894536223291944,0.5096279196923503,2.356302151993506,1.8525755,-0.035086304999999984
3.524479664,0.711257151,12.421956901949551,0.5058867348486368,2.506811364574077,1.8754498500000016,-0.0033729049999997596
3.675777205,0.713207706,13.511338060797613,0.5086652318977826,2.621592628145142,2.107822385,0.08322605000000038
3.946044141,0.727902361,15.571264362720425,0.5298418471493744,2.872334846844117,2.6667532699999974,0.20329131499999986
4.209127859,0.753865969,17.71675733340992,0.568313899216309,3.1731182520699304,2.4361246000000003,0.18001026999999947
4.433269061,0.763904415,19.65387456721982,0.5835499552564921,3.386593808580804,1.8533281450000016,0.2911786350000001
4.579793488,0.812101696,20.974508392727206,0.6595091646460765,3.719258058934556,1.5150061149999994,0.4432809800000004
4.736270284,0.852560611,22.43225620310144,0.7268595954286934,4.037957487188184,1.6266804649999989,0.31369003000000006
4.905129581,0.874839702,24.060296206401233,0.7653445041954489,4.2912021009134245,2.024006035000001,0.3186975399999997
5.141071491,0.916300119,26.430616075572964,0.8396059080794142,4.710764418990808,2.2984589950000034,0.5089628499999999
5.36482138,0.976632272,28.78130843930511,0.953810594711882,5.239457693223576,1.7071391400000024,0.5664491100000002
5.482499319,1.029589941,30.05779878283547,1.0600554466083836,5.644726150381751,2.1319803699999973,0.549897265
5.791217454,1.086611725,33.53819959951424,1.1807250409074757,6.292804787541048,2.452316394999996,0.7847311999999995
5.972962598,1.186536181,35.67628219710691,1.4078681088220646,7.087136230286757,1.2366804700000023,0.9304181599999994
6.038553548,1.272695357,36.46412895206339,1.6197534717293571,7.685239063535477,1.010208640000001,1.0159662800000002
6.175004326,1.389729437,38.13067842611871,1.9313479080643368,8.581585285444543,0.6808247999999972,1.2698407200000006
6.174718508,1.526663501,38.12714865303774,2.330701445285577,9.426717375112776,0.9084664150000021,1.3363020300000006
6.356697609,1.656989843,40.40760449226632,2.745615339805165,10.532983373135385,1.7131952049999999,1.4607881550000001
6.517357549,1.818821132,42.47594942150729,3.3081103102097615,11.853907634920926,1.4514548999999999,1.5312121699999992
6.646988589,1.963232277,44.182457302296214,3.854280973454604,13.049582542775488,0.5073877849999997,1.7480940050000005
6.618835106,2.168439933,43.80897816041803,4.702131743029045,14.352546353792688,0.04982567499999924,1.9054247749999997
6.656953724,2.344317232,44.31503288347747,5.4958232842521415,15.606011327799772,-0.5286014499999991,2.1391604399999986
6.513114816,2.596272021,42.42066460639871,6.740628407027423,16.909817766341362,-1.9077641649999988,2.2517470100000003
6.275400891,2.794666634,39.3806563427636,7.8101615951928895,17.53765348505157,-2.1056619199999993,1.8598991600000003
6.091982432,2.968251853,37.112249951796635,8.810519062837933,18.082538142227445,-2.426691080000003,1.696378755000001
5.790062675,3.133942385,33.52482578042815,9.821594872499489,18.14572282898898,-2.9009983449999988,1.8038940299999995
5.511782763,3.329030659,30.379749226503918,11.082445128561973,18.348893803774732,-3.1934822449999967,1.9158648099999986
5.151366226,3.517115347,26.536573994373487,12.37010036410293,18.11794921148207,-3.327346385000003,1.788360415000001
4.846313486,3.686702742,23.48675440458547,13.59177710787032,17.866917217427776,-3.4678930350000003,1.7100227550000002
4.457787619,3.859119898,19.871870456109693,14.89280638713953,17.203136901540944,-3.873803924999999,1.6604026900000002
4.071552701,4.01878328,16.577541397020394,16.15061905160756,16.362687918417638,-3.739055750000002,1.0408240949999992
3.709976469,4.067284717,13.763925400533708,16.542804969141766,15.089530592793324,-3.6233039499999986,0.5619986150000011
3.346891911,4.131183003,11.201685463917233,17.0666730042761,13.82662297560139,-3.3279110899999997,0.5354622500000028
3.044394251,4.174377167,9.26833635552185,17.42542473237095,12.708449848720468,-3.1002649000000004,0.41392946999999847
2.726838931,4.213968897,7.435650555617223,17.757533864883396,11.49081444236273,-2.9961588249999993,-0.2721425349999995
2.445162486,4.11994866,5.978819582941701,16.9739769610358,10.07394390767797,-2.4126994300000004,-0.6278305799999995
2.244299045,4.088402781,5.036878203387912,16.715037299688536,9.175598456973644,-1.906708895,-0.44293397000000123
2.063820707,4.031361866,4.25935591064198,16.251878494639,8.32000809646096,-1.6853163449999997,-0.9021322200000004
1.907235776,3.907976337,3.6375483052543225,15.272279050551937,7.4534322816878325,-1.5452181800000009,-1.2546389300000005
1.754777071,3.78043408,3.079242568907339,14.291681833225446,6.6338190420109795,-1.4543789100000004,-0.7901096299999999
1.616359994,3.749954411,2.61261963020368,14.062158084578357,6.061276289264233,-1.2957977099999995,-1.2564049649999998
1.495617529,3.529153087,2.2368717930520656,12.454921511481631,5.278263219441662,-1.2256817799999997,-1.5850435099999993
1.371223638,3.432945709,1.880254265409955,11.785116240941514,4.70733630415147,-0.9587672049999996,-0.8932379150000003
1.303864088,3.350505504,1.700061559976072,11.225887132334295,4.368603803311941,-0.7312460900000006,-0.9808748249999999
1.22497442,3.236770744,1.5005623296543362,10.476684849214315,3.9649613648043682,-0.6717934550000004,-1.1015156900000012
1.169505397,3.130202366,1.3677428736121275,9.798166852111997,3.660788560739169,-0.5584176249999995,-0.9691184350000004
1.113290895,3.042947057,1.239416616889901,9.259526791704962,3.387685252525146,-0.5203190499999999,-1.1843285699999995
1.065441587,2.893336652,1.1351657753090787,8.37139698180657,3.082681194232147,-0.5127897150000005,-1.7395264950000011
1.010732952,2.695041758,1.0215811002586341,7.26325007736373,2.723967511826609,-0.4835143850000001,-1.6730356549999992
0.96873871,2.558729521,0.9384546882524641,6.547096761636889,2.478740335412458,-0.2852246399999997,-1.0165187249999996
0.953688024,2.491738013,0.9095208471210245,6.208758325429188,2.376340701943656,-0.15201877500000016,-0.9762041999999993
0.938334955,2.363488681,0.880472487774852,5.58607874521512,2.2177440451291446,-0.020817909999999995,-1.1072703149999996
0.949524442,2.27028395,0.9015966659554113,5.154189213627602,2.1556901008053058,-0.13471823999999966,-0.7708356400000005
0.911391307,2.209321553,0.8306341144751683,4.881101724550332,2.01355645777194,-0.2982148400000001,-0.6796402149999992
0.889881474,2.134355907,0.7918890377684126,4.555475137745794,1.899323780561767,0.002780859999999552,-0.9346811899999996
0.911947479,2.022385315,0.8316482044544553,4.09004236232765,1.844309189580871,0.15093878500000046,-0.835359590000001
0.920069231,1.967283989,0.8465273898329314,3.870206293375752,1.8100374669178425,0.006048625000000252,-0.5427735450000004
0.913157204,1.913830606,0.8338560792170976,3.6627475884623277,1.7476282051045857,-0.020570500000000047,-0.8283373000000005
0.915955131,1.801616529,0.8389738020052272,3.2458221175660076,1.6501999038319604,0.01319754999999978,-0.861837445000001
0.915796714,1.741463117,0.8386836213731977,3.0326937878713554,1.5948262001007973,0.04129726999999972,-0.6837233449999991
0.924214585,1.66487186,0.8541725991267222,2.77179831021986,1.5386988551680782,0.031275335000000015,-0.7135667999999995
0.922051781,1.598749757,0.8501794868452719,2.556000785507559,1.474130060815167,0.026912339999999868,-0.5950951850000008
0.929597053,1.545852823,0.8641506809462847,2.389660950377069,1.4370202286325304,0.24286720500000025,-0.5151384000000003
0.970625222,1.495722077,0.9421133215825493,2.2371845316251937,1.4517855730384261,0.3662531450000006,-0.48749598000000005
1.002847682,1.448353627,1.0057034732927732,2.097728228844055,1.4524780775532427,0.22383327000000008,-0.4645987649999994
1.015391876,1.402802324,1.0310206618467994,1.967854360219801,1.4243940834235198,0.20306782999999995,-0.5260066050000001
1.043461248,1.343152306,1.0888113760777176,1.8040581171131174,1.401527381472838,0.3920055550000001,-0.6190434700000003
1.093792987,1.27899363,1.1963830984103823,1.6358247055805768,1.398954262911673,0.4536291799999992,-0.4638849449999993
1.134187084,1.250375317,1.2863803415124229,1.5634384333628506,1.4181595346938056,0.3435850600000001,-0.3969234850000003
1.162509999,1.199608933,1.3514294977749801,1.4390615921333982,1.394557379502221,0.3116036700000002,-0.5011484300000002
1.196507818,1.150145631,1.431630958535121,1.322834972508388,1.376158239330043,0.3510128000000001,-0.36196084500000003
1.232712559,1.127216764,1.5195802531163287,1.2706176330426315,1.389534261698139,0.3764868050000003,-0.3085275899999995
1.271805179,1.088440113,1.617488413331222,1.1847018795874529,1.3842837727447455,0.6228135899999998,-0.44968129499999954
1.357275277,1.037280505,1.842196177555427,1.0759508460530551,1.407875184750575,0.6650856949999995,-0.33855276000000045
1.404822318,1.020729561,1.973525745150893,1.0418888366992527,1.4339436679351423,0.43943344999999967,-0.2074981749999999
1.445161967,0.99578087,2.088493110863309,0.991579541057957,1.4390646407901713,0.5186860500000001,-0.3167619599999999
1.508559528,0.957377169,2.2757518495195828,0.9165710437224546,1.4442604501846161,0.8532770000000001,-0.42164677500000025
1.615817367,0.911451515,2.6108657634988126,0.8307438641957952,1.472739187115461,1.1188198250000003,-0.38647752000000035
1.732323493,0.880081665,3.000944684399721,0.7745437370691721,1.5245861440380557,0.8847326499999997,-0.18590677499999986
1.792763897,0.87427016,3.2140023903866264,0.7643483126664257,1.5673599790724135,0.6144442449999998,-0.11407182999999987
1.855212342,0.857267299,3.441812833909125,0.7349072219347553,1.5904128734978042,0.8943057700000001,-0.25495088
1.971625051,0.823279984,3.8873053417307526,0.6777899320550402,1.6231994404412793,1.149803815,-0.2795947449999997
2.085173105,0.80134835,4.347946877815341,0.6421591780477226,1.6709500271561268,1.1650665599999999,-0.19248197999999994
2.204638363,0.784783588,4.86043031161132,0.6158852799941538,1.7301640047575864,1.316477545000001,-0.1467876100000004
2.348468614,0.771990828,5.515304830943082,0.5959698385161255,1.8129962298538724,1.343272835,-0.1707023550000003
2.47329293,0.750643117,6.117177917587985,0.5634650890994757,1.8565603142292626,1.1335324999999985,-0.11086724999999964
2.575175114,0.749817378,6.631526867764912,0.5622261003507949,1.9309110518703312,1.0751135999999994,-0.008967719999999901
2.68831565,0.748849573,7.227041034034921,0.5607756829822823,2.0131440265917173,1.369358005000001,0.003462094999999721
2.849046715,0.750509797,8.117067184252292,0.5632649553929812,2.138237471718167,1.475699145,0.07235627999999994
2.983455479,0.763320829,8.901006595175119,0.5826586879852472,2.277333709514872,1.5557625499999994,0.09199245999999994
3.160199225,0.768908289,9.9868591416906,0.5912199568929075,2.4299033789938758,2.0184223600000006,0.03274369499999985
3.387139951,0.769869568,11.472717047660282,0.5926991517325065,2.607655970831911,2.4143316849999996,-0.02274190499999995
3.643065562,0.764359908,13.271926689030375,0.5842460689577684,2.7846132578082883,2.125477925000001,0.07948769000000022
3.812235536,0.785767106,14.533139781941209,0.6174299448716152,2.9955292845130788,1.5908185500000016,0.20805176000000036
3.961229272,0.80597026,15.691337345349652,0.6495880600044677,3.192632986273451,1.4893095799999978,0.30626967000000005
4.110097452,0.84702104,16.89290106493689,0.7174446422026816,3.4813390182943897,2.1664307149999984,0.3707486249999997
4.394515415,0.880119985,19.311765732672622,0.7746111879964002,3.8677008411320686,2.0223471900000023,0.35414216499999984
4.51456689,0.917849473,20.381314204284273,0.8424476550863776,4.143692840809749,1.4852720799999997,0.25526017999999984
4.691569831,0.931172021,22.010827479149366,0.8670813326932244,4.3686585611948985,1.7612833949999995,0.20424922499999998
4.866823569,0.958699318,23.685971651773897,0.9191043823336651,4.665820436426626,1.8077398899999997,0.49337562
5.053117809,1.029847145,25.53399959163296,1.060585142064651,5.203938948947305,1.7862550949999978,0.6726995650000006
5.224074588,1.093239231,27.290955300987367,1.1951720161974715,5.711163285271762,2.0948787300000005,0.6148096599999997
5.472093555,1.152809077,29.943807874672537,1.3289687680135918,6.308279120397198,1.7742721100000036,0.774906595
5.57892901,1.24822055,31.124448898619583,1.5580545414423028,6.963733837273157,0.7557551400000007,0.873309550000001
5.623244583,1.327470987,31.620879640238844,1.7621792213267544,7.464694036737414,0.4773626999999969,1.0113291949999992
5.67440155,1.450486389,32.1988329506424,2.103910764674259,8.230642213995502,0.47196821,0.9930147049999993
5.717638225,1.526073928,32.69138687198115,2.3289016337213493,8.725538624908697,1.003381189999999,0.9445715300000002
5.875077788,1.639400695,34.51653901505097,2.687634638766483,9.631606608826262,0.7948936799999995,0.9680562849999996
5.876616961,1.719685185,34.53462690631287,2.9573171355084837,10.105931125751422,-0.1785170349999987,1.1661339400000004
5.839374381,1.872627483,34.098293161479134,3.5067336900869153,10.934972949386713,-0.09709898999999744,1.3233344050000007
5.857197163,1.984352066,34.30675860625525,3.9376531218384683,11.62274129136839,0.10525753000000027,1.2506013599999988
5.860425887,2.122747755,34.344591577019735,4.506058031357539,12.440205894973133,0.1860292699999988,1.337806585000001
5.894403017,2.251913383,34.74398692681871,5.071113884534506,13.273685038777877,-0.7046949049999984,1.6244075650000012
5.719486906,2.447629268,32.71253046790545,5.990889033570216,13.999183549068366,-2.106606150000001,1.8901179449999983
5.473081787,2.629936972,29.954624247191113,6.916568476692528,14.393860142411128,-1.9023933300000007,1.9750550099999997
5.33900824,2.84264027,28.5050089867879,8.080603704625673,15.176879824885825,-1.8607603149999985,1.9232528700000007
5.100929724,3.014587546,26.01948404918672,9.087738072498302,15.377199218991619,-2.2870247899999985,1.497778675000001
4.881603282,3.142196005,23.830050602833175,9.873395733837961,15.338954330695291,-1.9192627600000023,1.2593242000000004
4.717077172,3.266452386,22.250817046603515,10.669711190005094,15.408107983425532,-2.1571306300000037,1.6120325800000002
4.450177156,3.464602521,19.804076719784245,12.003470628519556,15.41809499357421,-2.578769864999999,1.2877160450000003
4.201323199,3.523995595,17.651116622455593,12.418544953579405,14.805444446447309,-2.770764994999999,0.7031905449999987
3.896024157,3.60524063,15.179004231927559,12.997760000202797,14.046104586277899,-2.7279083549999994,0.7010227849999984
3.655741528,3.664200152,13.364446119543775,13.426362753916822,13.395368662570311,-2.6285671099999997,0.48372260500000097
3.370310735,3.701985151,11.35899445045624,13.704694058224494,12.476840295225896,-2.6445406100000013,0.4243281950000011
3.126833406,3.749065791,9.777087148877559,14.055494305246455,11.722704156590613,-2.46113759,0.2644572849999993
2.878083217,3.754876608,8.283363003977069,14.099098341305586,10.806847347390688,-2.410762929999999,-0.12430447000000067
2.64468082,3.724204897,6.994336639675873,13.86970211483878,9.849333260845976,-2.16845092,-0.18170194999999945
2.444393033,3.718536218,5.975057299778938,13.827511604577744,9.089564024237369,-2.056914515000001,-0.7698282550000002
2.233297917,3.570239246,4.987619586076538,12.746608273678648,7.97340787128345,-1.6506675250000002,-1.26918482
2.114259528,3.464699254,4.470093351738782,12.004140920668158,7.325273409423992,-1.1381341349999996,-0.8196353749999985
2.00567109,3.406312171,4.0227165212617875,11.602962606302734,6.831941844889836,-1.3798235449999996,-0.6970766700000008
1.838294819,3.32528392,3.3793278415622425,11.057513148610566,6.11285220184001,-1.3602057449999994,-0.8892167500000014
1.733629941,3.228468821,3.0054727723316637,10.423010928169129,5.59697021167057,-0.9496572199999997,-0.8250137400000002
1.648363375,3.160281172,2.7171018160413904,9.987377086097693,5.209291738626876,-0.920948305,-0.6108117499999999
1.54944028,3.106306471,2.4007651812864785,9.649139891776473,4.813036368192051,-0.7481140850000001,-0.7822487950000001
1.498740558,3.003831413,2.246223260194151,9.023003157725576,4.501963968057548,-0.5789625249999997,-0.8434465399999991
1.433647775,2.937617163,2.0553459427624508,8.629594596352169,4.211508309536763,-0.6203744,-0.6472669949999998
1.374665678,2.874378014,1.8897057262711996,8.262048967366583,3.951308801443603,-0.70716118,-0.8759771699999996
